"ID","DateTime","Rumination","Activity"
470,"2022-03-22 12:00:00",23,65
470,"2022-03-22 14:00:00",83,32
470,"2022-03-22 16:00:00",51,53
470,"2022-03-22 18:00:00",40,66
470,"2022-03-22 20:00:00",45,68
470,"2022-03-22 22:00:00",58,58
470,"2022-03-23 00:00:00",25,32
470,"2022-03-23 02:00:00",81,51
470,"2022-03-23 04:00:00",36,77
470,"2022-03-23 06:00:00",31,35
470,"2022-03-23 08:00:00",41,55
470,"2022-03-23 10:00:00",45,49
470,"2022-03-23 12:00:00",58,53
470,"2022-03-23 14:00:00",38,68
470,"2022-03-23 16:00:00",45,70
470,"2022-03-23 18:00:00",20,53
470,"2022-03-23 20:00:00",84,54
470,"2022-03-23 22:00:00",44,57
470,"2022-03-24 00:00:00",85,32
470,"2022-03-24 02:00:00",37,51
470,"2022-03-24 04:00:00",43,45
470,"2022-03-24 06:00:00",4,71
470,"2022-03-24 08:00:00",37,53
470,"2022-03-24 10:00:00",74,38
470,"2022-03-24 12:00:00",9,68
470,"2022-03-24 14:00:00",46,71
470,"2022-03-24 16:00:00",63,42
470,"2022-03-24 18:00:00",33,67
470,"2022-03-24 20:00:00",67,32
470,"2022-03-24 22:00:00",26,77
470,"2022-03-25 00:00:00",88,30
470,"2022-03-25 02:00:00",51,31
470,"2022-03-25 04:00:00",40,63
470,"2022-03-25 06:00:00",13,88
470,"2022-03-25 08:00:00",66,30
470,"2022-03-25 10:00:00",84,40
470,"2022-03-25 12:00:00",8,74
470,"2022-03-25 14:00:00",51,60
470,"2022-03-25 16:00:00",42,49
470,"2022-03-25 18:00:00",37,59
470,"2022-03-25 20:00:00",48,49
470,"2022-03-25 22:00:00",55,64
470,"2022-03-26 00:00:00",49,36
470,"2022-03-26 02:00:00",86,33
470,"2022-03-26 04:00:00",30,59
470,"2022-03-26 06:00:00",52,63
470,"2022-03-26 08:00:00",56,32
470,"2022-03-26 10:00:00",0,52
470,"2022-03-26 12:00:00",62,55
470,"2022-03-26 14:00:00",34,74
470,"2022-03-26 16:00:00",31,48
470,"2022-03-26 18:00:00",31,59
470,"2022-03-26 20:00:00",29,80
470,"2022-03-26 22:00:00",55,50
470,"2022-03-27 00:00:00",85,34
470,"2022-03-27 02:00:00",73,39
470,"2022-03-27 04:00:00",38,69
470,"2022-03-27 06:00:00",46,37
470,"2022-03-27 08:00:00",32,42
470,"2022-03-27 10:00:00",29,61
470,"2022-03-27 12:00:00",25,71
470,"2022-03-27 14:00:00",82,40
470,"2022-03-27 16:00:00",35,58
470,"2022-03-27 18:00:00",52,61
470,"2022-03-27 20:00:00",35,88
470,"2022-03-27 22:00:00",74,38
470,"2022-03-28 00:00:00",65,40
470,"2022-03-28 02:00:00",78,41
470,"2022-03-28 04:00:00",10,83
470,"2022-03-28 06:00:00",87,31
470,"2022-03-28 08:00:00",73,28
470,"2022-03-28 10:00:00",0,63
470,"2022-03-28 12:00:00",26,81
470,"2022-03-28 14:00:00",34,45
470,"2022-03-28 16:00:00",46,57
470,"2022-03-28 18:00:00",52,63
470,"2022-03-28 20:00:00",52,60
470,"2022-03-28 22:00:00",41,42
470,"2022-03-29 00:00:00",57,35
470,"2022-03-29 02:00:00",53,55
470,"2022-03-29 04:00:00",32,73
470,"2022-03-29 06:00:00",87,33
470,"2022-03-29 08:00:00",42,47
470,"2022-03-29 10:00:00",65,36
470,"2022-03-29 12:00:00",21,63
470,"2022-03-29 14:00:00",18,73
470,"2022-03-29 16:00:00",96,34
470,"2022-03-29 18:00:00",32,63
470,"2022-03-29 20:00:00",52,68
470,"2022-03-29 22:00:00",56,41
470,"2022-03-30 00:00:00",37,36
470,"2022-03-30 02:00:00",61,53
470,"2022-03-30 04:00:00",55,68
470,"2022-03-30 06:00:00",49,56
470,"2022-03-30 08:00:00",37,53
470,"2022-03-30 10:00:00",72,42
470,"2022-03-30 12:00:00",29,69
470,"2022-03-30 14:00:00",39,67
470,"2022-03-30 16:00:00",82,41
470,"2022-03-30 18:00:00",40,61
470,"2022-03-30 20:00:00",56,60
470,"2022-03-30 22:00:00",56,60
470,"2022-03-31 00:00:00",64,28
470,"2022-03-31 02:00:00",96,32
470,"2022-03-31 04:00:00",20,88
470,"2022-03-31 06:00:00",48,38
470,"2022-03-31 08:00:00",62,58
470,"2022-03-31 10:00:00",21,50
470,"2022-03-31 12:00:00",16,79
470,"2022-03-31 14:00:00",53,41
470,"2022-03-31 16:00:00",33,57
470,"2022-03-31 18:00:00",79,35
470,"2022-03-31 20:00:00",21,71
470,"2022-03-31 22:00:00",57,57
470,"2022-04-01 00:00:00",57,33
470,"2022-04-01 02:00:00",66,31
470,"2022-04-01 04:00:00",17,74
470,"2022-04-01 06:00:00",67,49
470,"2022-04-01 08:00:00",42,28
470,"2022-04-01 10:00:00",9,67
470,"2022-04-01 12:00:00",78,45
470,"2022-04-01 14:00:00",24,66
470,"2022-04-01 16:00:00",32,49
470,"2022-04-01 18:00:00",69,44
470,"2022-04-01 20:00:00",45,55
470,"2022-04-01 22:00:00",62,62
470,"2022-04-02 00:00:00",59,34
470,"2022-04-02 02:00:00",81,32
470,"2022-04-02 04:00:00",10,65
470,"2022-04-02 06:00:00",45,55
470,"2022-04-02 08:00:00",53,45
470,"2022-04-02 10:00:00",46,33
470,"2022-04-02 12:00:00",18,54
470,"2022-04-02 14:00:00",55,67
470,"2022-04-02 16:00:00",44,44
470,"2022-04-02 18:00:00",34,61
470,"2022-04-02 20:00:00",67,45
470,"2022-04-02 22:00:00",15,94
470,"2022-04-03 00:00:00",51,34
470,"2022-04-03 02:00:00",92,35
470,"2022-04-03 04:00:00",57,42
470,"2022-04-03 06:00:00",22,65
470,"2022-04-03 08:00:00",12,43
470,"2022-04-03 10:00:00",85,41
470,"2022-04-03 12:00:00",30,62
470,"2022-04-03 14:00:00",60,56
470,"2022-04-03 16:00:00",27,76
470,"2022-04-03 18:00:00",73,37
470,"2022-04-03 20:00:00",29,53
470,"2022-04-03 22:00:00",49,71
470,"2022-04-04 00:00:00",64,34
470,"2022-04-04 02:00:00",76,31
470,"2022-04-04 04:00:00",31,47
470,"2022-04-04 06:00:00",13,86
470,"2022-04-04 08:00:00",78,32
470,"2022-04-04 10:00:00",37,35
470,"2022-04-04 12:00:00",57,55
470,"2022-04-04 14:00:00",2,84
470,"2022-04-04 16:00:00",37,53
470,"2022-04-04 18:00:00",53,44
470,"2022-04-04 20:00:00",22,87
470,"2022-04-04 22:00:00",76,33
470,"2022-04-05 00:00:00",82,28
470,"2022-04-05 02:00:00",39,44
470,"2022-04-05 04:00:00",23,58
470,"2022-04-05 06:00:00",23,75
470,"2022-04-05 08:00:00",36,53
470,"2022-04-05 10:00:00",68,30
470,"2022-04-05 12:00:00",14,75
470,"2022-04-05 14:00:00",65,57
470,"2022-04-05 16:00:00",63,49
470,"2022-04-05 18:00:00",46,66
470,"2022-04-05 20:00:00",49,66
470,"2022-04-05 22:00:00",42,31
470,"2022-04-06 00:00:00",58,37
470,"2022-04-06 02:00:00",78,31
470,"2022-04-06 04:00:00",23,91
470,"2022-04-06 06:00:00",52,38
470,"2022-04-06 08:00:00",53,48
470,"2022-04-06 10:00:00",39,40
470,"2022-04-06 12:00:00",51,63
470,"2022-04-06 14:00:00",33,73
470,"2022-04-06 16:00:00",83,35
470,"2022-04-06 18:00:00",32,67
470,"2022-04-06 20:00:00",44,58
470,"2022-04-06 22:00:00",36,59
470,"2022-04-07 00:00:00",41,64
470,"2022-04-07 02:00:00",48,30
470,"2022-04-07 04:00:00",45,65
470,"2022-04-07 06:00:00",55,70
470,"2022-04-07 08:00:00",33,32
470,"2022-04-07 10:00:00",76,30
470,"2022-04-07 12:00:00",33,58
470,"2022-04-07 14:00:00",30,83
470,"2022-04-07 16:00:00",57,52
470,"2022-04-07 18:00:00",20,72
470,"2022-04-07 20:00:00",57,60
470,"2022-04-07 22:00:00",62,59
470,"2022-04-08 00:00:00",61,33
470,"2022-04-08 02:00:00",93,38
470,"2022-04-08 04:00:00",17,74
470,"2022-04-08 06:00:00",29,52
470,"2022-04-08 08:00:00",49,52
470,"2022-04-08 10:00:00",85,36
470,"2022-04-08 12:00:00",46,48
470,"2022-04-08 14:00:00",20,91
470,"2022-04-08 16:00:00",83,35
470,"2022-04-08 18:00:00",32,57
470,"2022-04-08 20:00:00",49,53
470,"2022-04-08 22:00:00",55,47
470,"2022-04-09 00:00:00",39,41
470,"2022-04-09 02:00:00",92,30
470,"2022-04-09 04:00:00",26,81
470,"2022-04-09 06:00:00",65,56
470,"2022-04-09 08:00:00",37,40
470,"2022-04-09 10:00:00",0,43
470,"2022-04-09 12:00:00",77,33
470,"2022-04-09 14:00:00",15,83
470,"2022-04-09 16:00:00",31,48
470,"2022-04-09 18:00:00",53,59
470,"2022-04-09 20:00:00",55,64
470,"2022-04-09 22:00:00",47,56
470,"2022-04-10 00:00:00",81,35
470,"2022-04-10 02:00:00",48,31
470,"2022-04-10 04:00:00",8,80
470,"2022-04-10 06:00:00",81,53
470,"2022-04-10 08:00:00",42,32
470,"2022-04-10 10:00:00",57,59
470,"2022-04-10 12:00:00",11,76
470,"2022-04-10 14:00:00",42,63
470,"2022-04-10 16:00:00",58,47
470,"2022-04-10 18:00:00",64,47
470,"2022-04-10 20:00:00",30,63
470,"2022-04-10 22:00:00",45,55
470,"2022-04-11 00:00:00",71,33
470,"2022-04-11 02:00:00",56,54
470,"2022-04-11 04:00:00",52,58
470,"2022-04-11 06:00:00",4,63
470,"2022-04-11 08:00:00",80,38
470,"2022-04-11 10:00:00",26,38
470,"2022-04-11 12:00:00",38,78
470,"2022-04-11 14:00:00",17,96
470,"2022-04-11 16:00:00",67,49
470,"2022-04-11 18:00:00",43,59
470,"2022-04-11 20:00:00",31,44
470,"2022-04-11 22:00:00",31,71
470,"2022-04-12 00:00:00",71,40
470,"2022-04-12 02:00:00",69,31
470,"2022-04-12 04:00:00",34,61
470,"2022-04-12 06:00:00",43,85
470,"2022-04-12 08:00:00",18,51
470,"2022-04-12 10:00:00",75,45
470,"2022-04-12 12:00:00",9,72
470,"2022-04-12 14:00:00",41,57
470,"2022-04-12 16:00:00",34,74
470,"2022-04-12 18:00:00",44,53
470,"2022-04-12 20:00:00",82,53
470,"2022-04-12 22:00:00",37,74
470,"2022-04-13 00:00:00",60,49
470,"2022-04-13 02:00:00",59,35
470,"2022-04-13 04:00:00",28,48
470,"2022-04-13 06:00:00",57,54
470,"2022-04-13 08:00:00",25,74
470,"2022-04-13 10:00:00",74,33
470,"2022-04-13 12:00:00",41,51
470,"2022-04-13 14:00:00",48,45
470,"2022-04-13 16:00:00",28,87
470,"2022-04-13 18:00:00",54,60
470,"2022-04-13 20:00:00",81,39
470,"2022-04-13 22:00:00",24,74
470,"2022-04-14 00:00:00",28,49
470,"2022-04-14 02:00:00",74,31
470,"2022-04-14 04:00:00",34,34
470,"2022-04-14 06:00:00",17,74
470,"2022-04-14 08:00:00",71,42
470,"2022-04-14 10:00:00",52,33
470,"2022-04-14 12:00:00",1,40
470,"2022-04-14 14:00:00",39,70
470,"2022-04-14 16:00:00",22,58
470,"2022-04-14 18:00:00",54,45
470,"2022-04-14 20:00:00",15,67
470,"2022-04-14 22:00:00",76,39
470,"2022-04-15 00:00:00",62,32
470,"2022-04-15 02:00:00",44,37
470,"2022-04-15 04:00:00",32,65
470,"2022-04-15 06:00:00",43,32
470,"2022-04-15 08:00:00",32,49
470,"2022-04-15 10:00:00",57,42
470,"2022-04-15 12:00:00",4,79
470,"2022-04-15 14:00:00",38,41
470,"2022-04-15 16:00:00",44,62
470,"2022-04-15 18:00:00",47,61
470,"2022-04-15 20:00:00",20,74
470,"2022-04-15 22:00:00",81,44
470,"2022-04-16 00:00:00",37,49
470,"2022-04-16 02:00:00",36,34
470,"2022-04-16 04:00:00",64,64
470,"2022-04-16 06:00:00",36,35
470,"2022-04-16 08:00:00",52,38
470,"2022-04-16 10:00:00",38,53
470,"2022-04-16 12:00:00",24,80
470,"2022-04-16 14:00:00",77,31
470,"2022-04-16 16:00:00",37,61
470,"2022-04-16 18:00:00",37,62
470,"2022-04-16 20:00:00",28,80
470,"2022-04-16 22:00:00",73,41
470,"2022-04-17 00:00:00",32,48
470,"2022-04-17 02:00:00",69,42
470,"2022-04-17 04:00:00",48,69
470,"2022-04-17 06:00:00",34,30
470,"2022-04-17 08:00:00",65,53
470,"2022-04-17 10:00:00",29,47
470,"2022-04-17 12:00:00",31,64
470,"2022-04-17 14:00:00",32,51
470,"2022-04-17 16:00:00",38,50
470,"2022-04-17 18:00:00",52,57
470,"2022-04-17 20:00:00",37,63
470,"2022-04-17 22:00:00",43,41
470,"2022-04-18 00:00:00",48,40
470,"2022-04-18 02:00:00",97,30
470,"2022-04-18 04:00:00",4,78
470,"2022-04-18 06:00:00",87,37
470,"2022-04-18 08:00:00",26,63
470,"2022-04-18 10:00:00",52,33
470,"2022-04-18 12:00:00",7,76
470,"2022-04-18 14:00:00",15,40
470,"2022-04-18 16:00:00",67,40
470,"2022-04-18 18:00:00",38,64
470,"2022-04-18 20:00:00",37,78
470,"2022-04-18 22:00:00",87,43
470,"2022-04-19 00:00:00",74,28
470,"2022-04-19 02:00:00",55,36
470,"2022-04-19 04:00:00",33,70
470,"2022-04-19 06:00:00",48,44
470,"2022-04-19 08:00:00",30,38
470,"2022-04-19 10:00:00",37,60
470,"2022-04-19 12:00:00",36,81
470,"2022-04-19 14:00:00",34,38
470,"2022-04-19 16:00:00",67,45
470,"2022-04-19 18:00:00",41,67
470,"2022-04-19 20:00:00",36,74
470,"2022-04-19 22:00:00",56,53
470,"2022-04-20 00:00:00",46,40
470,"2022-04-20 02:00:00",87,29
470,"2022-04-20 04:00:00",26,65
470,"2022-04-20 06:00:00",12,67
470,"2022-04-20 08:00:00",47,49
470,"2022-04-20 10:00:00",71,33
470,"2022-04-20 12:00:00",7,54
470,"2022-04-20 14:00:00",11,81
470,"2022-04-20 16:00:00",69,58
470,"2022-04-20 18:00:00",27,49
470,"2022-04-20 20:00:00",55,64
470,"2022-04-20 22:00:00",37,71
470,"2022-04-21 00:00:00",87,37
470,"2022-04-21 02:00:00",80,34
470,"2022-04-21 04:00:00",43,68
470,"2022-04-21 06:00:00",47,41
470,"2022-04-21 08:00:00",29,37
470,"2022-04-21 10:00:00",56,40
470,"2022-04-21 12:00:00",24,65
470,"2022-04-21 14:00:00",43,33
470,"2022-04-21 16:00:00",54,47
470,"2022-04-21 18:00:00",29,58
470,"2022-04-21 20:00:00",35,64
470,"2022-04-21 22:00:00",50,65
470,"2022-04-22 00:00:00",50,34
470,"2022-04-22 02:00:00",97,37
470,"2022-04-22 04:00:00",14,58
470,"2022-04-22 06:00:00",54,46
470,"2022-04-22 08:00:00",54,39
470,"2022-04-22 10:00:00",28,45
470,"2022-04-22 12:00:00",16,64
470,"2022-04-22 14:00:00",39,63
470,"2022-04-22 16:00:00",53,40
470,"2022-04-22 18:00:00",59,52
470,"2022-04-22 20:00:00",38,62
470,"2022-04-22 22:00:00",57,45
470,"2022-04-23 00:00:00",53,31
470,"2022-04-23 02:00:00",55,42
470,"2022-04-23 04:00:00",27,68
470,"2022-04-23 06:00:00",45,41
470,"2022-04-23 08:00:00",86,35
470,"2022-04-23 10:00:00",8,46
470,"2022-04-23 12:00:00",60,69
470,"2022-04-23 14:00:00",56,40
470,"2022-04-23 16:00:00",2,56
470,"2022-04-23 18:00:00",83,47
470,"2022-04-23 20:00:00",32,61
470,"2022-04-23 22:00:00",56,33
470,"2022-04-24 00:00:00",47,49
470,"2022-04-24 02:00:00",50,31
470,"2022-04-24 04:00:00",19,78
470,"2022-04-24 06:00:00",70,43
470,"2022-04-24 08:00:00",51,48
470,"2022-04-24 10:00:00",27,62
470,"2022-04-24 12:00:00",46,68
470,"2022-04-24 14:00:00",57,45
470,"2022-04-24 16:00:00",51,53
470,"2022-04-24 18:00:00",44,55
470,"2022-04-24 20:00:00",26,64
470,"2022-04-24 22:00:00",60,41
470,"2022-04-25 00:00:00",61,44
470,"2022-04-25 02:00:00",60,33
470,"2022-04-25 04:00:00",41,64
470,"2022-04-25 06:00:00",45,38
470,"2022-04-25 08:00:00",27,45
470,"2022-04-25 10:00:00",29,40
470,"2022-04-25 12:00:00",39,65
470,"2022-04-25 14:00:00",54,31
470,"2022-04-25 16:00:00",40,57
470,"2022-04-25 18:00:00",20,55
470,"2022-04-25 20:00:00",4,80
470,"2022-04-25 22:00:00",51,36
470,"2022-04-26 00:00:00",87,30
470,"2022-04-26 02:00:00",61,37
470,"2022-04-26 04:00:00",13,67
470,"2022-04-26 06:00:00",76,40
470,"2022-04-26 08:00:00",55,39
470,"2022-04-26 10:00:00",53,41
470,"2022-04-26 12:00:00",23,68
470,"2022-04-26 14:00:00",49,68
470,"2022-04-26 16:00:00",70,28
470,"2022-04-26 18:00:00",54,55
470,"2022-04-26 20:00:00",12,71
470,"2022-04-26 22:00:00",68,35
470,"2022-04-27 00:00:00",66,39
470,"2022-04-27 02:00:00",71,30
470,"2022-04-27 04:00:00",22,63
470,"2022-04-27 06:00:00",1,36
470,"2022-04-27 08:00:00",56,47
470,"2022-04-27 10:00:00",47,59
470,"2022-04-27 12:00:00",52,65
470,"2022-04-27 14:00:00",38,51
470,"2022-04-27 16:00:00",41,41
470,"2022-04-27 18:00:00",60,52
470,"2022-04-27 20:00:00",49,58
470,"2022-04-27 22:00:00",32,54
470,"2022-04-28 00:00:00",81,35
470,"2022-04-28 02:00:00",74,31
470,"2022-04-28 04:00:00",21,71
470,"2022-04-28 06:00:00",21,76
470,"2022-04-28 08:00:00",46,42
470,"2022-04-28 10:00:00",54,41
470,"2022-04-28 12:00:00",18,74
470,"2022-04-28 14:00:00",86,32
470,"2022-04-28 16:00:00",18,71
470,"2022-04-28 18:00:00",41,56
470,"2022-04-28 20:00:00",36,75
470,"2022-04-28 22:00:00",20,63
470,"2022-04-29 00:00:00",75,32
470,"2022-04-29 02:00:00",79,29
470,"2022-04-29 04:00:00",27,81
470,"2022-04-29 06:00:00",35,54
470,"2022-04-29 08:00:00",82,30
470,"2022-04-29 10:00:00",39,42
470,"2022-04-29 12:00:00",22,83
470,"2022-04-29 14:00:00",51,47
470,"2022-04-29 16:00:00",80,43
470,"2022-04-29 18:00:00",45,65
470,"2022-04-29 20:00:00",32,80
470,"2022-04-29 22:00:00",87,38
470,"2022-04-30 00:00:00",24,44
470,"2022-04-30 02:00:00",61,47
470,"2022-04-30 04:00:00",56,64
470,"2022-04-30 06:00:00",39,38
470,"2022-04-30 08:00:00",65,49
470,"2022-04-30 10:00:00",35,39
470,"2022-04-30 12:00:00",39,66
470,"2022-04-30 14:00:00",54,50
470,"2022-04-30 16:00:00",49,54
470,"2022-04-30 18:00:00",49,57
470,"2022-04-30 20:00:00",8,89
470,"2022-04-30 22:00:00",77,45
470,"2022-05-01 00:00:00",90,34
470,"2022-05-01 02:00:00",46,38
470,"2022-05-01 04:00:00",7,76
470,"2022-05-01 06:00:00",78,32
470,"2022-05-01 08:00:00",33,34
470,"2022-05-01 10:00:00",17,48
470,"2022-05-01 12:00:00",17,85
470,"2022-05-01 14:00:00",43,55
470,"2022-05-01 16:00:00",71,33
470,"2022-05-01 18:00:00",42,45
470,"2022-05-01 20:00:00",53,76
470,"2022-05-01 22:00:00",47,51
470,"2022-05-02 00:00:00",90,31
470,"2022-05-02 02:00:00",52,33
470,"2022-05-02 04:00:00",15,86
470,"2022-05-02 06:00:00",56,48
470,"2022-05-02 08:00:00",12,37
470,"2022-05-02 10:00:00",52,40
470,"2022-05-02 12:00:00",39,57
470,"2022-05-02 14:00:00",61,46
470,"2022-05-02 16:00:00",41,53
470,"2022-05-02 18:00:00",38,53
470,"2022-05-02 20:00:00",64,61
470,"2022-05-02 22:00:00",51,49
470,"2022-05-03 00:00:00",45,32
470,"2022-05-03 02:00:00",60,47
470,"2022-05-03 04:00:00",44,64
470,"2022-05-03 06:00:00",44,34
470,"2022-05-03 08:00:00",81,29
470,"2022-05-03 10:00:00",12,42
470,"2022-05-03 12:00:00",16,81
470,"2022-05-03 14:00:00",68,36
470,"2022-05-03 16:00:00",54,53
470,"2022-05-03 18:00:00",50,53
470,"2022-05-03 20:00:00",56,49
470,"2022-05-03 22:00:00",29,69
470,"2022-05-04 00:00:00",52,38
470,"2022-05-04 02:00:00",59,32
470,"2022-05-04 04:00:00",27,66
470,"2022-05-04 06:00:00",41,58
470,"2022-05-04 08:00:00",53,35
470,"2022-05-04 10:00:00",54,40
470,"2022-05-04 12:00:00",61,48
470,"2022-05-04 14:00:00",59,43
470,"2022-05-04 16:00:00",19,77
470,"2022-05-04 18:00:00",20,58
470,"2022-05-04 20:00:00",88,35
470,"2022-05-04 22:00:00",35,65
470,"2022-05-05 00:00:00",36,33
470,"2022-05-05 02:00:00",57,40
470,"2022-05-05 04:00:00",43,49
470,"2022-05-05 06:00:00",26,58
470,"2022-05-05 08:00:00",14,53
470,"2022-05-05 10:00:00",72,36
470,"2022-05-05 12:00:00",52,44
470,"2022-05-05 14:00:00",54,58
470,"2022-05-05 16:00:00",28,68
470,"2022-05-05 18:00:00",71,46
470,"2022-05-05 20:00:00",36,48
470,"2022-05-05 22:00:00",58,54
470,"2022-05-06 00:00:00",38,31
470,"2022-05-06 02:00:00",66,31
470,"2022-05-06 04:00:00",23,71
470,"2022-05-06 06:00:00",34,47
470,"2022-05-06 08:00:00",26,41
470,"2022-05-06 10:00:00",57,34
470,"2022-05-06 12:00:00",12,86
470,"2022-05-06 14:00:00",53,54
470,"2022-05-06 16:00:00",36,41
470,"2022-05-06 18:00:00",54,40
470,"2022-05-06 20:00:00",44,62
470,"2022-05-06 22:00:00",58,54
470,"2022-05-07 00:00:00",70,33
470,"2022-05-07 02:00:00",63,32
470,"2022-05-07 04:00:00",21,66
470,"2022-05-07 06:00:00",42,46
470,"2022-05-07 08:00:00",52,39
470,"2022-05-07 10:00:00",27,37
470,"2022-05-07 12:00:00",41,63
470,"2022-05-07 14:00:00",51,50
470,"2022-05-07 16:00:00",75,35
470,"2022-05-07 18:00:00",34,59
470,"2022-05-07 20:00:00",26,70
470,"2022-05-07 22:00:00",93,34
470,"2022-05-08 00:00:00",59,35
470,"2022-05-08 02:00:00",47,47
470,"2022-05-08 04:00:00",13,65
470,"2022-05-08 06:00:00",49,61
470,"2022-05-08 08:00:00",36,42
470,"2022-05-08 10:00:00",50,40
470,"2022-05-08 12:00:00",0,77
470,"2022-05-08 14:00:00",39,43
470,"2022-05-08 16:00:00",74,46
470,"2022-05-08 18:00:00",18,67
470,"2022-05-08 20:00:00",50,66
470,"2022-05-08 22:00:00",49,41
470,"2022-05-09 00:00:00",50,34
470,"2022-05-09 02:00:00",51,51
470,"2022-05-09 04:00:00",58,53
470,"2022-05-09 06:00:00",0,53
470,"2022-05-09 08:00:00",73,39
470,"2022-05-09 10:00:00",49,45
470,"2022-05-09 12:00:00",6,64
470,"2022-05-09 14:00:00",77,41
470,"2022-05-09 16:00:00",2,57
470,"2022-05-09 18:00:00",62,53
470,"2022-05-09 20:00:00",46,65
470,"2022-05-09 22:00:00",3,40
470,"2022-05-10 00:00:00",82,46
470,"2022-05-10 02:00:00",47,42
470,"2022-05-10 04:00:00",32,74
470,"2022-05-10 06:00:00",52,39
470,"2022-05-10 08:00:00",51,38
470,"2022-05-10 10:00:00",52,49
470,"2022-05-10 12:00:00",33,70
470,"2022-05-10 14:00:00",83,32
470,"2022-05-10 16:00:00",36,47
470,"2022-05-10 18:00:00",12,60
470,"2022-05-10 20:00:00",25,78
470,"2022-05-10 22:00:00",53,31
470,"2022-05-11 00:00:00",51,45
470,"2022-05-11 02:00:00",88,33
470,"2022-05-11 04:00:00",18,66
470,"2022-05-11 06:00:00",50,44
470,"2022-05-11 08:00:00",26,35
470,"2022-05-11 10:00:00",31,44
470,"2022-05-11 12:00:00",26,62
470,"2022-05-11 14:00:00",47,32
470,"2022-05-11 16:00:00",5,49
470,"2022-05-11 18:00:00",39,55
470,"2022-05-11 20:00:00",56,61
470,"2022-05-11 22:00:00",56,32
470,"2022-05-12 00:00:00",30,36
470,"2022-05-12 02:00:00",92,36
470,"2022-05-12 04:00:00",31,58
470,"2022-05-12 06:00:00",0,43
470,"2022-05-12 08:00:00",65,40
470,"2022-05-12 10:00:00",63,45
470,"2022-05-12 12:00:00",4,50
470,"2022-05-12 14:00:00",24,72
470,"2022-05-12 16:00:00",55,47
470,"2022-05-12 18:00:00",42,61
470,"2022-05-12 20:00:00",65,47
470,"2022-05-12 22:00:00",49,49
470,"2022-05-13 00:00:00",65,28
470,"2022-05-13 02:00:00",36,46
470,"2022-05-13 04:00:00",37,48
470,"2022-05-13 06:00:00",49,49
470,"2022-05-13 08:00:00",53,38
470,"2022-05-13 10:00:00",6,40
470,"2022-05-13 12:00:00",49,59
470,"2022-05-13 14:00:00",36,60
470,"2022-05-13 16:00:00",73,36
470,"2022-05-13 18:00:00",23,59
470,"2022-05-13 20:00:00",52,68
470,"2022-05-13 22:00:00",61,35
470,"2022-05-14 00:00:00",53,39
470,"2022-05-14 02:00:00",58,31
470,"2022-05-14 04:00:00",42,66
470,"2022-05-14 06:00:00",39,46
470,"2022-05-14 08:00:00",40,40
470,"2022-05-14 10:00:00",30,35
470,"2022-05-14 12:00:00",3,64
470,"2022-05-14 14:00:00",50,46
470,"2022-05-14 16:00:00",48,62
470,"2022-05-14 18:00:00",16,61
470,"2022-05-14 20:00:00",52,66
470,"2022-05-14 22:00:00",58,50
470,"2022-05-15 00:00:00",49,47
470,"2022-05-15 02:00:00",99,32
470,"2022-05-15 04:00:00",32,62
470,"2022-05-15 06:00:00",25,42
470,"2022-05-15 08:00:00",62,36
470,"2022-05-15 10:00:00",32,58
470,"2022-05-15 12:00:00",41,63
470,"2022-05-15 14:00:00",42,52
470,"2022-05-15 16:00:00",66,41
470,"2022-05-15 18:00:00",38,48
470,"2022-05-15 20:00:00",30,71
470,"2022-05-15 22:00:00",71,38
470,"2022-05-16 00:00:00",60,48
470,"2022-05-16 02:00:00",53,35
470,"2022-05-16 04:00:00",41,65
470,"2022-05-16 06:00:00",60,44
470,"2022-05-16 08:00:00",26,55
470,"2022-05-16 10:00:00",11,46
470,"2022-05-16 12:00:00",46,63
470,"2022-05-16 14:00:00",35,57
470,"2022-05-16 16:00:00",30,48
470,"2022-05-16 18:00:00",55,54
470,"2022-05-16 20:00:00",27,79
470,"2022-05-16 22:00:00",47,53
470,"2022-05-17 00:00:00",61,36
470,"2022-05-17 02:00:00",73,28
470,"2022-05-17 04:00:00",51,62
470,"2022-05-17 06:00:00",37,36
470,"2022-05-17 08:00:00",34,43
470,"2022-05-17 10:00:00",81,38
470,"2022-05-17 12:00:00",33,82
470,"2022-05-17 14:00:00",46,54
470,"2022-05-17 16:00:00",61,43
470,"2022-05-17 18:00:00",53,57
470,"2022-05-17 20:00:00",63,68
470,"2022-05-17 22:00:00",45,53
470,"2022-05-18 00:00:00",78,36
470,"2022-05-18 02:00:00",73,38
470,"2022-05-18 04:00:00",23,58
470,"2022-05-18 06:00:00",34,51
470,"2022-05-18 08:00:00",35,41
470,"2022-05-18 10:00:00",25,53
470,"2022-05-18 12:00:00",64,52
470,"2022-05-18 14:00:00",30,76
470,"2022-05-18 16:00:00",14,49
470,"2022-05-18 18:00:00",65,50
470,"2022-05-18 20:00:00",27,61
470,"2022-05-18 22:00:00",62,68
470,"2022-05-19 00:00:00",59,36
470,"2022-05-19 02:00:00",70,31
470,"2022-05-19 04:00:00",36,56
470,"2022-05-19 06:00:00",32,55
470,"2022-05-19 08:00:00",44,41
470,"2022-05-19 10:00:00",26,46
470,"2022-05-19 12:00:00",42,62
470,"2022-05-19 14:00:00",68,40
470,"2022-05-19 16:00:00",9,72
